index,month,day,hour,dni,temp,wind,step_weight,azimuth,zenith,Absorbed power (kW),Field efficiency (%),Max flux (kW/m^2),Average flux (kW/m^2),Peak concentration ratio (-),Average concentration ratio (-),Shadowing and cosine efficiency (%),Blocking efficiency (%),Reflection and attenuation efficiency (%),Intercept efficiency (%),Absorption efficiency (%),Field efficiency w/o receiver (%)
169,4.0,24.0,10.255680900399966,677.9340049630521,22.275000000000002,6.6625,8.0,131.5777924463656,29.915077895662318,5161.823669312172,41.6583934858303,122.74121391231982,1.5551915896925943,181.051862000947,2.2940161996702813,88.40127468653114,99.96145474333393,88.208,56.83557511284506,94.03362719548551,44.301591598957586
170,4.0,24.0,11.255680900399966,717.9757855040975,23.3375,6.3125,8.0,160.9416225363865,22.939178199787523,5482.95469070758,41.78223151850896,129.9352556328635,1.7162725235598386,180.9744259573249,2.3904323212722662,90.03471801225025,99.9657896585083,88.2774,55.90976257603641,94.05741525939018,44.42204945062812
171,4.0,24.0,12.255680900399966,733.7663376364501,24.412499999999998,6.8125,8.0,199.05680703247714,22.92476638623678,5602.568281541982,41.7749699061586,131.12025841223328,1.7588269832986483,178.69484015114057,2.3969851069538595,90.18814827818473,99.96281878920747,88.2166,55.85878585409112,94.0343169895896,44.425238831461336
172,4.0,24.0,13.255680900399966,732.5582393247,24.6375,7.0,8.0,228.46701968145882,29.880319788679746,5595.612309226687,41.791911069118456,131.9915407412684,1.6752610319090988,180.1789040867839,2.286863954261736,88.45260746345535,99.960091698393,88.20219999999999,57.00613608266132,94.00564259081666,44.45681122677744
173,4.0,24.0,14.255680900399966,677.4936746084525,24.537499999999998,6.75,8.0,246.54330405847747,40.29154086946652,5133.988676426115,41.46068119860156,115.48217048707531,1.4304967110028353,170.45497960378233,2.111453973101033,85.13416973700741,99.94945557076673,88.2392,58.73511530184388,94.01403828482738,44.100521533806685
174,4.0,24.0,15.255680900399966,663.3394842768998,24.275,7.15,8.0,258.70548153868214,52.03144242146894,4893.251366270429,40.35974827441281,104.96543166896373,1.2535673248712955,158.2378769196674,1.8897824637075502,80.62951401118913,99.8832895574748,88.2526,60.42228212039533,93.98032368292591,42.944891752639556
175,4.0,24.0,16.255680900399966,592.3324740118032,23.6625,6.5875,8.0,268.19963384056086,64.24439726024035,4052.5163179064293,37.43225586983042,81.5145006753303,0.9571899210240565,137.61612650280927,1.6159673207533491,72.86679566958357,99.7983985140385,88.293,61.97310333087442,94.07261992836162,39.790808312063504
176,4.0,24.0,17.255680900399966,368.083340606159,22.112499999999997,6.324999999999999,8.0,276.63199484352765,76.52587832266812,1935.6755057799487,28.772206215798704,35.84868841439773,0.42155540337353264,97.39285770272072,1.14527161886576,54.384663483222205,99.73704092768511,88.1506,63.975850443818615,94.05868422736938,30.58963290008102
179,5.0,2.0,6.236362595637274,431.21406493162175,13.628571428571428,7.528571428571429,7.0,81.32207171197467,75.24215332680456,2366.7376674680618,30.029214807565094,43.64338508986097,0.5111523252135467,101.21048601877483,1.1853795290619773,56.588640532254466,99.7459816335649,88.1826,64.09310743918162,94.12935429282985,31.902072454620583
180,5.0,2.0,7.236362595637274,595.2829640450169,15.571428571428571,7.7142857142857135,7.0,89.54058480206446,62.975060568826486,4102.979834590226,37.71053554952526,81.76467633456062,0.9621928099943955,137.35430253027928,1.6163620800705996,73.25990393302624,99.82697274877486,88.1942,62.20354923127249,93.99251346663014,40.12078638892183
181,5.0,2.0,8.236362595637274,662.928530542893,17.285714285714285,7.2142857142857135,7.0,98.71381262223757,50.70076486807685,4863.327020332391,40.13779724712234,105.06749969865776,1.248900045823891,158.48993497476218,1.88391355671648,80.22745801943304,99.90224407680758,88.1788,60.41733357852986,94.00036074493829,42.69962043659888
182,5.0,2.0,9.236362595637274,686.2246570376265,18.87142857142857,7.800000000000001,7.0,110.4404150517562,38.783116207416874,5175.581616595809,41.264787634177566,118.92602976683067,1.4470568442568887,173.30480411506085,2.108721727522456,84.87239279918381,99.95148140422792,88.2136,58.645038947134424,94.02798030471224,43.88564712381636
183,5.0,2.0,10.236362595637274,693.802593239692,20.785714285714285,7.657142857142858,7.0,128.21117668133368,28.007575126229646,5248.592055384609,41.38983275647993,123.19810894482083,1.580344028937455,177.56939819084658,2.2778006948029446,87.71857199030183,99.96895338929276,88.2544,56.87465288403777,94.03333678764737,44.01612680186957
184,5.0,2.0,11.236362595637274,760.0778298993015,21.94285714285714,6.857142857142857,7.0,158.973412429118,20.539920830640394,5757.227985767277,41.44213625711655,137.65323991458374,1.8080177049336568,181.10413762866975,2.3787270642707616,89.40821084302712,99.96194256045017,88.2876,55.87644752645773,93.9943057842525,44.090049829443636
185,5.0,2.0,12.236362595637274,789.7402508197481,23.21428571428571,8.028571428571428,7.0,201.01604617546076,20.52572818041853,5959.112075998471,41.28421696462588,140.46701315819206,1.882313412798729,177.86482709015746,2.3834588788464224,89.31608556123166,99.96464957760777,88.2592,55.74942195221472,93.97396851988144,43.93154574066078
186,5.0,2.0,13.236362595637274,798.6272633607356,23.642857142857142,8.914285714285715,7.0,231.82935116612308,27.974703077911748,6040.099250638726,41.379640631117226,138.88550766349076,1.816306128302376,173.90529228746968,2.2742851535760313,87.66167264312878,99.96215709112664,88.2596,56.94793610061411,93.95099814899588,44.043854186087195
187,5.0,2.0,14.236362595637274,776.8052290004896,23.7,9.114285714285716,7.0,249.63093342061347,38.73950954093541,5854.642851499197,41.235858283566486,132.84693174282233,1.631438951507755,171.01704105899964,2.1001904861105496,84.68052333787818,99.95783957277435,88.23440000000001,58.72023148127151,94.02621375720221,43.855704314593766
188,5.0,2.0,15.236362595637274,654.5326281016777,23.628571428571426,9.914285714285715,7.0,261.37500697964896,50.647303424990575,4800.59572710257,40.12828553531777,101.03080881010415,1.2307741051200773,154.35564931746936,1.8803861752311055,80.02641510080562,99.89718550995082,88.3144,60.4944708672056,93.95432674291368,42.71041784496036
